"","Sl1","Sl2","Sl3","Ctr1","Ctr2","Ctr3"
"PITA_09458",1.2143775129103,2.01052267133061,0.70732227598002,0.63460292285859,0.493476907342371,1.17463883475363
"PITA_23320",0.751757507992092,1.05313092307794,1.51569059138576,0.81591804367533,0.592172288810845,1.34244438257558
"PITA_31464",11.2763626198814,7.2761772867203,5.75962424726588,22.4830749812758,6.71128593985624,7.55124965198764
"PITA_46002",2.60223752766493,3.63808864336015,5.45648612898873,2.7197268122511,5.13215983636066,1.34244438257558
"PITA_16654",22.494897739148,22.3072277342872,20.5123460034206,13.3266613800304,17.271691756983,20.9756934777434
"PITA_24842",6.01406006393673,0.191478349650534,10.003557903146,10.2443043261458,8.48780280628878,1.51024993039753
"PITA_15032",6.53450756946972,1.81904432168007,14.0453994801747,10.1536467657374,8.98127971363115,0.67122219128779
"PITA_33797",16.8856301795147,7.46765563637083,23.1395430284892,17.7688818400405,38.5898941541734,6.29270804332303
"PITA_18774",161.51220921707,175.968603328841,181.175548690311,142.151054720324,141.233090881387,152.619145744061
"PITA_50310",0.231310002459105,0.287217524475801,1.11150643368289,1.63183608735066,3.84911987727049,0.335611095643895
"PITA_02617",0.578275006147763,2.48921854545694,0.101046039425717,1.72249364775903,0.394781525873897,1.84586102604142
"PITA_09856",6.53450756946972,7.75487316084663,3.03138118277151,7.2526048326696,5.92172288810845,6.96393023461082
"PITA_45921",4.33706254610822,5.93582883916656,0.202092078851434,1.54117852694229,2.36868915524338,5.62148585203524
"PITA_19605",12.8377051364803,29.6791441958328,36.3765741932582,28.6477890890449,21.6142885415958,22.1503323124971
"PITA_18952",12.4907401327917,7.18043811189503,11.1150643368289,9.42838628247048,10.5604058171267,9.14540235629614
"PITA_29109",20.413107717016,12.2546143776342,25.1604638170036,35.1751334384476,36.418595761867,11.1590689301595
"PITA_46312",2.71789252889449,0.861652573427404,1.21255247310861,2.26643901020925,1.87521224790101,1.67805547821948
"PITA_28974",23.9984127551322,19.2435741398787,50.01778951573,41.1585324254,27.4373160482358,24.1639988863604
"PITA_08123",4.45271754733777,0.191478349650534,8.79100543003739,5.71142630572731,3.84911987727049,2.34927766950727
"PITA_08883",3.35399503565702,0.574435048951602,3.13242722219723,6.88997459103612,4.44129216608134,0.419513869554869
"PITA_38830",12.8955326370951,10.1483525314783,7.98263711463165,11.3321950510462,11.5473596318115,13.5922493735778
"PITA_30315",34.5808453676362,16.6586164195965,40.5194618097126,22.7550476625009,33.6551250807497,18.6264158082362
"PITA_51293",1.67699751782851,2.96791441958328,1.01046039425717,1.45052096653392,1.38173534055864,1.09073606084266
"PITA_28184",63.7837331780982,67.8790749511144,54.5648612898873,164.543472141192,124.84965755762,116.121439092788
"PITA_44132",4.10575254364912,3.82956699301068,7.47740691750307,9.9723316449207,5.03346445489218,9.64881899976199
"PITA_28615",3.58530503811613,5.16991544056442,2.22301286736578,3.6263024163348,5.52694136223455,4.44684701728161
"PITA_16700",11.3341901204962,5.45713296504022,6.77008464152305,5.53011118491057,8.19171666188336,5.1180692085694
"PITA_39046",27.0632702877153,23.7433153566662,25.9688321324093,25.1121442331185,31.5825220699117,24.3318044341824
"PITA_48576",79.9754333502356,88.4629975385468,69.7217672037448,93.1959720998044,81.1276035670858,96.4042872237089
"PITA_19787",54.8204705828079,61.0815935385204,54.8679994081644,56.3890025740061,53.1968106115076,57.473400129017
"PITA_39763",12.8955326370951,15.7012246713438,11.2161103762546,7.07128971185286,8.29041204335183,12.669318860557
"PITA_38235",5.32013005655942,5.55287213986549,7.37636087807735,2.7197268122511,7.59954437307251,22.6537489559629
"PITA_05474",120.628166282423,143.800240587551,110.948551289437,177.598160839997,112.611430255529,134.496146579291
"PITA_04356",17.4639051856624,23.7433153566662,22.7353588707864,35.6284212404894,29.4112236776053,28.778651451464
"PITA_34254",683.57888476727,754.233219273454,542.010955479547,765.784412769501,671.523375511498,745.140535103358
"PITA_08507",5.72492256086285,3.15939276923381,9.3972816665917,16.3183608735066,9.27736585803657,1.25854160866461
"PITA_04416",9.77284760389719,13.977919524489,14.7527217561547,7.07128971185286,4.83607369195524,8.72588848674127
"PITA_50094",63.1476306713357,73.6234254406304,70.4290894797249,51.5841518723625,68.7906808835265,71.4851633721497
"PITA_16973",9.54153760143809,12.8290494265858,13.4391232436204,11.1508799302295,8.7838889506942,12.837124408379
"PITA_13598",14.746012656768,10.3398308811288,12.0244786916603,8.34049555757004,3.84911987727049,8.55808293891933
"PITA_39042",78.5297458348662,71.708641944125,74.2688389779021,66.8146220209687,78.462828267437,80.4627601806239
